Image,ASIN,Country,Name,Manager,Sellers,Market,Suspended Inventory,Total Orders,Total Units,Total Profit,Total Ad Expenses,Total ClickSend Expenses,Total Redeems Expenses,Total Testing Expenses,Total PPC,Total Refund,Total Sessions,Session Percentage,Orders Diff,Profit Diff,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage
https://gideonwarriors.com/images/16408329_1665561969.jpg,B0BGS1JJDT,US,"Extra Strength Eyelash Glue, Eyelash Extension Glue, Lash Extension Glue by OMELASH, Lash Glue for Eyelash Extensions, Black Adhesive Eyelash Extension Glue (5mL)",Yolanda,B20: 2,,0,33,33,-89.56,147.33,0,0,250,0,0,0,0,-1,-8.29,4,37.16,4,0,0,0,0,0,0,0,0,2,10.01,2,9.77,0,0,0,0,0,0,0,3,18.3,3,9.57,0,0,0,0,0,0,0,5,35.67,5,10.78,0,0,0,0,0,0,0,2,8.81,2,9.77,0,0,0,0,0,0,0,1,-0.76,1,10.05,0,0,0,0,0,0,0,0,-9.7,0,9.7,0,0,0,0,0,0,0,4,26.53,4,10.63,0,0,0,0,0,0,0,1,-0.85,1,10.14,0,0,0,0,0,0,0,1,-0.92,1,10.21,0,0,0,0,0,0,0,3,-61.94,3,9.81,0,0,80,0,0,0,0,4,-103.37,4,10.53,0,0,130,0,0,0,0,2,-32.65,2,11.23,0,0,40,0,0,0,0,1,-2.82,1,12.11,0,0,0,0,0,0,0,0,-13.03,0,13.03,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16405737_1633703389.jpg,B09GZ5GZN1,US,HealexVazzin Tattoo Aftercare Bandage - Waterproof & Protective Tattoo Bandages - Disposable Clear Adhesive & Flexible Tattoo Film Dressing Protect and Heal Your Tattoo (6 inches x 10.94 Yards),Yuzhen,C786: 1,,0,9,9,89.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.94,1,0,0,0,0,0,0,0,0,1,9.94,1,0,0,0,0,0,0,0,0,2,19.88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.94,1,0,0,0,0,0,0,0,0,1,9.94,1,0,0,0,0,0,0,0,0,1,9.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.88,2,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406892_1656792354.jpg,B0B44M19VX,US,"Natural Heals Fly Traps, Gnat Trap, Moth Traps, Mosquito Catcher Indoor(White Color)",FeiTie,V28: 1,,0,1,1,9.94,0,0,0,0,0,0,0,0,1,9.94,0,0,0,0,0,0,0,0,0,0,0,1,9.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16407824_1663278029.jpg,B0B9HM9L7S,US,"AidallsWellup Leather Case for Head Shaver, for Men's 5-in-1 Electric Head Shaver, Universal.",Shamus,PL085: 2,,0,36,36,195.46,0,0,0,0,0,0,0,0,-1,-4.27,1,4.94,1,0,0,0,0,0,0,0,0,2,9.88,2,0,0,0,0,0,0,0,0,3,14.15,3,0,0,0,0,0,0,0,0,7,34.77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21.65,4,0,0,0,0,0,0,0,0,7,37.46,7,0,0,0,0,0,0,0,0,2,10.48,2,0,0,0,0,0,0,0,0,3,19.86,3,0,0,0,0,0,0,0,0,2,15.5,2,0,0,0,0,0,0,0,0,1,5.6,1,0,0,0,0,0,0,0,0,3,16.05,3,0,0,0,0,0,0,0,0,1,5.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16407177_1657809044.jpg,B0B5S5PV1S,US,"Lash Lift Kit, Eyelash Perm Kit, Brow Lamination Kit, Eyebrow Lamination Kit, Eyelash & Brow 2 IN 1, Professional Semi-Permanent Curling Kit, Home & Professional Use, 2022 Upgrated Lasts For 6-8 Weeks",Chenjin,V69: 3,,0,80,80,596.69,299.13,0,0,0,0,0,0,0,0,-0.04,0,0,0,0,0,0,0,0,0,0,0,3,9.82,3,18.5,0,0,0,0,0,0,0,3,9.86,3,18.46,0,0,0,0,0,0,0,5,40.31,5,18.89,0,0,0,0,0,0,0,2,2.7,2,19.18,0,0,0,0,0,0,0,4,21.56,4,22.2,0,0,0,0,0,0,0,1,-6.72,1,16.16,0,0,0,0,0,0,0,4,26.59,4,20.17,0,0,0,0,0,0,0,10,80.42,10,25.98,0,0,0,0,0,0,0,5,38.89,5,21.47,0,0,0,0,0,0,0,12,114.02,12,23.25,0,0,0,0,0,0,0,13,117.34,13,23.54,0,0,0,0,0,0,0,5,26.38,5,26.98,0,0,0,0,0,0,0,11,110.14,11,24.85,0,0,0,0,0,0,0,2,5.38,2,19.5,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406705_1652796358.jpg,B09YC86QMK,US,"Varicose Veins Treatment Patches, Varicose Veins Treatment For Legs, Varicose Veins Patches for Pain Relief, Natural Varicose and Spider Veins Treatment 48Pcs",Pete,C619: 5,,0,46,54,294.12,0,0,0,0,0,0,0,0,0,-27.11,1,3.19,1,0,0,0,0,0,0,0,0,5,9.82,5,0,0,0,0,0,0,0,0,5,36.93,8,0,0,0,0,0,0,0,0,3,11.22,3,0,0,0,0,0,0,0,0,3,14.22,3,0,0,0,0,0,0,0,0,3,17.8,3,0,0,0,0,0,0,0,0,6,45.2,7,0,0,0,0,0,0,0,0,2,11.48,2,0,0,0,0,0,0,0,0,1,11.73,1,0,0,0,0,0,0,0,0,3,17.22,3,0,0,0,0,0,0,0,0,4,34.94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34.45,6,0,0,0,0,0,0,0,0,4,28.7,5,0,0,0,0,0,0,0,0,3,17.22,3,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16408294_1666617648.jpg,B0B8C392GG,US,"Q Grips Earwax Remover 2022, Ear Wax Removal Tool Kit, Soft Silicone & Safe Spiral Ear Wax Remover, Ear Cleaner with 16 Replacement Heads, Ear Cleaning Kit with 3 Pcs Earwax Removal Kit for Adult",Nathanael,V54: 2,,0,54,55,180.12,131.91,0,0,0,0,0,0,0,-3,-11.36,1,5.51,1,0,0,0,0,0,0,0,0,2,9.82,2,1.2,0,0,0,0,0,0,0,5,21.18,5,6.37,0,0,0,0,0,0,0,5,16,5,11.55,0,0,0,0,0,0,0,9,36.66,9,18.92,0,0,0,0,0,0,0,8,26.84,8,20.23,0,0,0,0,0,0,0,3,7.17,3,9.36,0,0,0,0,0,0,0,0,-6.6,0,6.6,0,0,0,0,0,0,0,2,0.82,2,10.2,0,0,0,0,0,0,0,2,4.83,2,6.19,0,0,0,0,0,0,0,2,6.02,2,5,0,0,0,0,0,0,0,3,9.98,3,6.55,0,0,0,0,0,0,0,6,22.16,7,16.41,0,0,0,0,0,0,0,2,5.09,2,5.93,0,0,0,0,0,0,0,4,14.64,4,7.4,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406929_1657810878.jpg,B0B3KZ1WPY,US,"Scar Gel silicone scar gel from C-Section, Stretch Marks, Acne, Surgery, Effective for both Old and New Scars (Scar Tape)",Chenjin,CH02: 1,,0,20,20,181.44,0,0,0,0,0,0,0,0,0,2,1,11.59,1,0,0,0,0,0,0,0,0,1,9.69,1,0,0,0,0,0,0,0,0,1,7.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.38,2,0,0,0,0,0,0,0,0,1,9.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.69,1,0,0,0,0,0,0,0,0,1,7.69,1,0,0,0,0,0,0,0,0,2,17.13,2,0,0,0,0,0,0,0,0,4,34.76,4,0,0,0,0,0,0,0,0,2,15.38,2,0,0,0,0,0,0,0,0,1,7.69,1,0,0,0,0,0,0,0,0,3,33.06,3,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16405771_1634222130.jpg,B09H9P2S4T,US,"Aroamas Scar Gel Medical-Grade Professional Advanced Scar Removal gel, for Face, Body, Surgical, Burn, Hypertrophic Scars, Keloids and Acne Scar Treatment, 1.06 oz",Chenjin,H04: 1,,0,24,25,249.32,0,0,0,0,0,0,0,0,-3,-24.07,0,0,0,0,0,0,0,0,0,0,0,1,9.69,1,0,0,0,0,0,0,0,0,4,33.76,4,0,0,0,0,0,0,0,0,1,9.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29.37,2,0,0,0,0,0,0,0,0,2,19.38,2,0,0,0,0,0,0,0,0,3,29.07,3,0,0,0,0,0,0,0,0,1,11.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29.5,3,0,0,0,0,0,0,0,0,3,29.07,3,0,0,0,0,0,0,0,0,3,29.07,3,0,0,0,0,0,0,0,0,2,19.38,2,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406110_1643315212.jpg,B09PFPW5VD,US,Glossiva Hair Removal Spray Foam - Newest Formula from 100% Natural Ingredients - Effective & Painless Hair Removal Cream - Body & Intimate Depilatory Spray Foam for Women & Men(1 Pack),Jabez,R12: 1,,0,5,6,58.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.69,1,0,0,0,0,0,0,0,0,1,9.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406888_1655350739.jpg,B0B3DBC23P,US,"Vemoerce Posture Corrector for Women and Men, Back Straightener Posture Corrector Adjustable Size, Back Brace for Posture Providing Pain Relief from Neck, Shoulder and Upper Back (Large)",,H09: 2,,0,6,6,14.94,0,0,0,0,0,0,0,0,2,9.58,0,0,0,0,0,0,0,0,0,0,0,2,9.58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.34,1,0,0,0,0,0,0,0,0,1,1.34,1,0,0,0,0,0,0,0,0,1,1.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406076_1644962308.jpg,B09FYKS5V2,CA,"Natural Vine Underarm Cream Dark Spot Cream, Instant Result, Brighten & Moisturizes Armpit, Neck, Knees and Private Parts (Purple)",FeiTie,GA02: 1,Dark Spot Corrector,0,4,4,29.74,0,0,0,0,0,0,0,0,1,9.31,1,9.31,1,0,0,0,0,0,0,0,0,1,9.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406563_1650380970.jpg,B0944BGWPN,DE,Selbstbräuner Drops - Professioneller Selbstbräuner für Gesicht und Körper - Hello Golden Glow Medium Selbstbräunungsserum für natürlichen Look - Veganfreundliche Selbstbräuner Tropfen - 1fl. oz,Shawn,EU11: 1,,0,9,9,57.62,46.18,0,0,0,3,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,1,9.3,1,2.22,0,0,0,0,0,0,0,1,7.06,1,4.56,0,0,0,1,0,0,0,1,5.8,1,5.91,0,0,0,0,0,0,0,0,-4.07,0,4.07,0,0,0,0,0,0,0,1,8.02,1,3.79,0,0,0,1,0,0,0,0,-3.72,0,3.72,0,0,0,0,0,0,0,1,10.27,1,1.53,0,0,0,0,0,0,0,0,-1.75,0,1.75,0,0,0,0,0,0,0,1,5.65,1,6.21,0,0,0,0,0,0,0,0,-2.55,0,2.55,0,0,0,0,0,0,0,0,-3.91,0,3.91,0,0,0,0,0,0,0,1,9.2,1,2.48,0,0,0,0,0,0,0,1,9.79,1,1.89,0,0,0,0,0,0,0,1,8.53,1,1.59,0,0,0,1,0,0,0
https://gideonwarriors.com/images/16407931_1663365466.jpg,B0BC4S3SV9,US,Molluscum Contagiosum Treatment15ML - Molluscum Cream with Tea Tree Oil Formulation for Adults,Chenjin,V74: 1,,0,1,1,8.69,0,0,0,0,0,0,0,0,1,8.69,0,0,0,0,0,0,0,0,0,0,0,1,8.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406522_1649940946.jpg,B09XL3WC35,US,"Butt Enhancement Cream, Hip Lift Up Cream for Bigger Buttock, Firming & Tightening Lotion for Butt Shaping and More Elastic , Gentle & Moisturizing Butt Cream for Bigger Butt",Bryan,A27(C622): 1,,0,136,141,1355.02,0,18.6,0,0,0,0,0,0,-21,-203.87,0,0,0,0,0,0,0,0,0,0,0,1,8.46,1,0,0,0,0,0,0,0,0,22,212.33,24,0,0,0,0,0,0,0,0,11,108.32,11,0,0,0,0,0,0,0,0,12,112.18,12,0,0,0,0,0,0,0,0,5,49.12,5,0,0,0,0,0,0,0,0,12,103.05,12,0,0,0,0,0,0,0,0,9,87.64,9,0,0,0,0,0,0,0,0,7,79.03,9,0,0,0,0,0,0,0,0,9,87.62,9,0,0,0,0,0,0,0,0,10,85.76,10,0,9.3,0,0,0,0,0,0,2,20.38,2,0,0,0,0,0,0,0,0,14,154.61,14,0,0,0,0,0,0,0,0,9,105.72,10,0,9.3,0,0,0,0,0,0,13,140.8,13,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16407087_1657718983.jpg,B0B5FL4R98,US,"Exfoliating Body Scrub Liquid Spray, KP Bump Eraser Body Scrub with Nature and Gentle Ingredients, Effective Ingrown Hair Treatment, Keratosis Pilaris Treatment, and Strawberry Legs Treatment. Razor Bump Treatment for Bikini Area and Dead Skin Remover for Body.",Shamus,F43: 2,,0,44,44,136.98,201.38,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,2,8.45,2,6.93,0,0,0,0,0,0,0,2,1.35,2,14.03,0,0,0,0,0,0,0,2,5.54,2,9.84,0,0,0,0,0,0,0,5,30.43,5,8.02,0,0,0,0,0,0,0,1,-2.32,1,10.01,0,0,0,0,0,0,0,1,-1.96,1,9.65,0,0,0,0,0,0,0,2,8.7,2,6.68,0,0,0,0,0,0,0,3,17.89,3,5.18,0,0,0,0,0,0,0,2,8.48,2,6.9,0,0,0,0,0,0,0,4,8.74,4,22.02,0,0,0,0,0,0,0,4,3.05,4,27.71,0,0,0,0,0,0,0,7,28.73,7,25.1,0,0,0,0,0,0,0,4,4.72,4,26.04,0,0,0,0,0,0,0,5,15.18,5,23.27,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406430_1651332963.jpg,B09VQ6GJHM,US,"Nail Strengthener, Nail Strengthening Serum Treatment - Extra Strong Nail Strengthener for Weak and Damaged Nails, Use as Top or Base Coat, Cuticle Care for Nail Growth (1 Pack)",Oliver,C985: 1,,0,49,49,248.21,9.02,0,0,0,0,0,0,0,1,8.44,0,0,0,0,0,0,0,0,0,0,0,1,8.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17.61,3,0,0,0,0,0,0,0,0,6,33.69,6,0,0,0,0,0,0,0,0,1,5.87,1,0,0,0,0,0,0,0,0,1,5.87,1,0,0,0,0,0,0,0,0,2,11.74,2,0,0,0,0,0,0,0,0,5,25.43,5,0,0,0,0,0,0,0,0,3,12.83,3,0,0,0,0,0,0,0,0,8,38.24,8,0,0,0,0,0,0,0,0,9,36.05,9,9.02,0,0,0,0,0,0,0,5,22.18,5,0,0,0,0,0,0,0,0,5,30.26,5,0,0,0,0,0,0,0,0
,B0BDGHJ856,US,"Sleep aid Device, Comfort and Adjustable, Sleep Better",,C609: 1,,0,6,6,26.26,27.63,0,0,0,0,0,0,0,1,8.44,0,0,0,0,0,0,0,0,0,0,0,1,8.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.84,1,12.13,0,0,0,0,0,0,0,1,-6.21,1,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.29,1,0,0,0,0,0,0,0,0,1,9.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,B0B69SNTG1,US,"Ice Roller for Face and Eye, Gua Sha Face Massage, Facial Beauty Ice Roller, Silicone Ice Mold for Face Beauty",,C619: 2,,0,46,52,220.78,0,0,0,0,0,0,0,0,-3,-12.57,0,0,0,0,0,0,0,0,0,0,0,2,8.38,2,0,0,0,0,0,0,0,0,5,20.95,5,0,0,0,0,0,0,0,0,6,25.14,6,0,0,0,0,0,0,0,0,8,49.29,12,0,0,0,0,0,0,0,0,3,12.57,3,0,0,0,0,0,0,0,0,2,8.38,2,0,0,0,0,0,0,0,0,3,16.46,3,0,0,0,0,0,0,0,0,4,16.76,4,0,0,0,0,0,0,0,0,1,4.19,1,0,0,0,0,0,0,0,0,3,12.57,3,0,0,0,0,0,0,0,0,3,20.95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16.76,4,0,0,0,0,0,0,0,0,2,8.38,2,0,0,0,0,0,0,0,0
,B0BG6N83ZQ,US,Skin Firming and Tightening Saggy Skin Tightening Herbal Spray Helps Loose Skin Tightening for Stomach Arms Legs Thighs Butt Neck and Whole Body - Anti Cellulite Pro Firm Skin Tightening Spray,,C919: 1,,0,14,14,67.04,0,0,0,50,0,0,0,0,-3,-25.08,5,41.8,5,0,0,0,0,0,0,0,0,1,8.36,1,0,0,0,0,0,0,0,0,4,33.44,4,0,0,0,0,0,0,0,0,1,8.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-33.28,2,0,0,0,50,0,0,0,0,1,8.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406736_1653576947.jpg,B0B13ZD7V6,UK,"Anti Snoring Devices - Silicone Magnetic Anti Snoring Nose Clip, Snoring Solution - Comfortable and Effective to Stop Snoring (2 Pack)",Trenton,T003: 1,,0,2,2,15.92,0,0,0,0,0,0,0,0,1,7.45,0,0,0,0,0,0,0,0,0,0,0,1,7.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16407200_1661888700.jpg,B0B6JLB1TP,US,"ViYay Anti-Motion Sickness Smart Glasses, Portable Raised Airsick Sickness Glasses for Car Sickness, Seasickness, Travel, Gaming Nausea Relief Liquid Lensless Glasses for Adults or Kids",Rachel Vu,C693 B27: 1,,0,5,5,47.19,0.51,0,0,0,0,0,0,0,1,7.14,0,0,0,0,0,0,0,0,0,0,0,1,7.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.63,1,0.51,0,0,0,0,0,0,0,1,10.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16407280_1659714498.jpg,B0B7Y2CVYL,US,"Natural Vine Hair Growth Oil with Caffeine and Biotin, Hair Growth Serum for Thicker, Longer and Stronger Hair, 1.7 FL OZ",FeiTie,C793: 1,,0,27,31,241.99,2.5,0,0,0,0,0,0,0,-1,-10.09,0,0,0,0,0,0,0,0,0,0,0,1,6.89,1,1.6,0,0,0,0,0,0,0,2,16.98,2,0,0,0,0,0,0,0,0,2,26.07,2,0.9,0,0,0,0,0,0,0,2,17.08,2,0,0,0,0,0,0,0,0,3,21.87,3,0,0,0,0,0,0,0,0,3,21.87,3,0,0,0,0,0,0,0,0,3,30.36,4,0,0,0,0,0,0,0,0,4,26.76,4,0,0,0,0,0,0,0,0,2,13.38,2,0,0,0,0,0,0,0,0,3,43.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.98,2,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406044_1641911377.jpg,B09Q513RNM,US,"Green Tea Purifying Clay Stick, Face Moisturizer, Oil Control, Deep Clean Pore, for All Skin Types (2 Pack)",Trenton,C793: 1,,0,3,3,22.95,0,0,0,0,0,0,0,0,1,6.87,0,0,0,0,0,0,0,0,0,0,0,1,6.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
